tick_index,liquidity_net,liquidity_gross
-33240,-10311004804825098922,10311004804825098922
-32220,-169363621342418484224,169363621342418484224
-31920,-10782950528024794388,10782950528024794388
-31260,-4952772162114323123,4952772162114323123
-31020,-13098640670420431614,13098640670420431614
-30600,-40418930272400102137,40418930272400102137
-30180,-336573213246013934216,336573213246013934216
-29940,-25929473985044441976,54584859218222673108
-28980,-14327692616589115566,14327692616589115566
-28920,-2519793279956853235,2519793279956853235
-27960,-676487730061087628,676487730061087628
-26880,-1015743147689819,1015743147689819
-22980,-49712735231927489302,49712735231927489302
-22020,-1926461711336067258,1926461711336067258
-19440,-42406379348915729,42406379348915729
-18000,-1188241999207950385,1188241999207950385
-17940,-5404386938920325712,5404386938920325712
-13260,-21764646948218232,21764646948218232
-12960,-9273075699174454502,9273075699174454502
-6960,-30903829166033165216,30903829166033165216
-1080,-1083609389875386501,1083609389875386501
-120,55724497982821713709,55724497982821713709
0,-94471004985307690,6699120332208977678
240,-55724497982821713709,55724497982821713709
27840,8274489194774278,8274489194774278
27900,-8274489194774278,8274489194774278
32220,182133527644857379360,182133527644857379360
38040,-182133527644857379360,182133527644857379360
47820,-3302324663611834994,3302324663611834994
49860,20298070452687413437,20298070452687413437
55260,-20298070452687413437,20298070452687413437
92100,-8694429988309978013,13695682254547709715
101520,-2500626133118865851,2500626133118865851
138180,-25559304885572504947,25559304885572504947
887220,-1419003368372384777722,1419003368372384777722
